epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,0,,0.0,,0.5598194003105164,,
0,1,,0.0,,0.7062274813652039,,
0,2,,0.0,,0.6508683562278748,,
0,3,,0.0,,0.4697742164134979,,
0,4,,0.0,,0.483609676361084,,
0,5,,0.10000000149011612,,0.5644671320915222,,
0,6,,0.0,,0.3570198714733124,,
0,7,,0.0,,0.3974657356739044,,
0,8,,0.0,,0.6859860420227051,,
0,9,,0.0,,0.4937725067138672,,
0,10,,0.0,,0.4579795002937317,,
0,11,,0.0,,0.43796855211257935,,
0,12,,0.0,,0.6147698760032654,,
0,13,,0.10000000149011612,,0.6119474172592163,,
0,14,,0.0,,0.4728308618068695,,
0,15,,0.0,,0.49470922350883484,,
0,16,,0.0,,0.585644543170929,,
0,17,,0.10000000149011612,,0.6524149179458618,,
0,18,,0.0,,0.43908950686454773,,
0,19,,0.0,,0.528901994228363,,
0,20,,0.0,,0.7079511880874634,,
0,20,,,,,0.019607843831181526,0.6610130667686462
0,20,0.014563106931746006,,0.5383513569831848,,,
1,21,,0.0,,0.3242904841899872,,
1,22,,0.0,,0.5985210537910461,,
1,23,,0.20000000298023224,,0.5982493758201599,,
1,24,,0.10000000149011612,,0.7073521018028259,,
1,25,,0.10000000149011612,,0.6726114153862,,
1,26,,0.0,,0.543040931224823,,
1,27,,0.0,,0.4024575352668762,,
1,28,,0.10000000149011612,,0.6442940831184387,,
1,29,,0.10000000149011612,,0.5671094059944153,,
1,30,,0.0,,0.3556763231754303,,
1,31,,0.0,,0.409358412027359,,
1,32,,0.0,,0.5692136883735657,,
1,33,,0.10000000149011612,,0.43665438890457153,,
1,34,,0.10000000149011612,,0.5278491973876953,,
1,35,,0.10000000149011612,,0.42326855659484863,,
1,36,,0.0,,0.5144900679588318,,
1,37,,0.0,,0.6907787322998047,,
1,38,,0.0,,0.5201439261436462,,
1,39,,0.0,,0.6980886459350586,,
1,40,,0.0,,0.4825180172920227,,
1,41,,0.0,,0.6515364646911621,,
1,41,,,,,0.019607843831181526,0.6600034832954407
1,41,0.04368932172656059,,0.5377130508422852,,,
2,42,,0.20000000298023224,,0.5598246455192566,,
2,43,,0.0,,0.6646009087562561,,
2,44,,0.10000000149011612,,0.5061755180358887,,
2,45,,0.0,,0.5789645910263062,,
2,46,,0.0,,0.4104713499546051,,
2,47,,0.10000000149011612,,0.47074347734451294,,
2,48,,0.0,,0.7181079983711243,,
2,49,,0.10000000149011612,,0.43715935945510864,,
