epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,0,,0.0,,0.6425156593322754,,
0,1,,0.0,,0.6527609825134277,,
0,2,,0.0,,0.5860295295715332,,
0,3,,0.0,,0.5882493257522583,,
0,4,,0.0,,0.5060785412788391,,
0,5,,0.0,,0.4929180145263672,,
0,6,,0.10000000149011612,,0.46825432777404785,,
0,7,,0.10000000149011612,,0.5728083252906799,,
0,8,,0.0,,0.8449293971061707,,
0,9,,0.0,,0.3390182852745056,,
0,10,,0.0,,0.6767058372497559,,
0,11,,0.0,,0.5292064547538757,,
0,12,,0.0,,0.4122450351715088,,
0,13,,0.0,,0.41087642312049866,,
0,14,,0.0,,0.8455085754394531,,
0,15,,0.0,,0.4549632966518402,,
0,16,,0.0,,0.4296289086341858,,
0,17,,0.10000000149011612,,0.39432841539382935,,
0,18,,0.0,,0.46935397386550903,,
0,19,,0.10000000149011612,,0.37871453166007996,,
0,20,,0.0,,0.6591167449951172,,
0,20,,,,,0.03921568766236305,0.6609291434288025
0,20,0.019417475908994675,,0.5383768677711487,,,
1,21,,0.0,,0.5416872501373291,,
1,22,,0.0,,0.6509003043174744,,
1,23,,0.10000000149011612,,0.44807854294776917,,
1,24,,0.10000000149011612,,0.6255075931549072,,
1,25,,0.0,,0.7760645747184753,,
1,26,,0.0,,0.5771364569664001,,
1,27,,0.0,,0.4858621060848236,,
1,28,,0.0,,0.5780337452888489,,
1,29,,0.0,,0.33552274107933044,,
1,30,,0.0,,0.44224777817726135,,
1,31,,0.0,,0.6112033724784851,,
1,32,,0.0,,0.9314834475517273,,
1,33,,0.0,,0.3784840404987335,,
1,34,,0.10000000149011612,,0.46526509523391724,,
1,35,,0.10000000149011612,,0.32745763659477234,,
1,36,,0.10000000149011612,,0.4938386380672455,,
1,37,,0.0,,0.46853208541870117,,
1,38,,0.0,,0.5708144307136536,,
1,39,,0.10000000149011612,,0.5009419322013855,,
1,40,,0.20000000298023224,,0.5771209001541138,,
1,41,,0.0,,0.48779624700546265,,
1,41,,,,,0.03921568766236305,0.6602515578269958
1,41,0.03883495181798935,,0.5378087759017944,,,
2,42,,0.20000000298023224,,0.736608624458313,,
2,43,,0.10000000149011612,,0.6731921434402466,,
2,44,,0.10000000149011612,,0.35012656450271606,,
2,45,,0.0,,0.48453113436698914,,
2,46,,0.10000000149011612,,0.4581395089626312,,
2,47,,0.20000000298023224,,0.5159602165222168,,
2,48,,0.20000000298023224,,0.839793860912323,,
2,49,,0.0,,0.560428261756897,,
2,50,,0.10000000149011612,,0.4703473150730133,,
2,51,,0.0,,0.3512866199016571,,
2,52,,0.0,,0.37603864073753357,,
2,53,,0.20000000298023224,,0.44462981820106506,,
2,54,,0.10000000149011612,,0.6275604367256165,,
2,55,,0.10000000149011612,,0.6696600317955017,,
2,56,,0.0,,0.4859673082828522,,
2,57,,0.0,,0.5418063402175903,,
2,58,,0.0,,0.4444803297519684,,
2,59,,0.0,,0.4411940574645996,,
2,60,,0.0,,0.6422569155693054,,
2,61,,0.10000000149011612,,0.6048431396484375,,
2,62,,0.0,,0.5897723436355591,,
2,62,,,,,0.0784313753247261,0.658272385597229
2,62,0.07281553745269775,,0.5375103950500488,,,
3,63,,0.20000000298023224,,0.47100383043289185,,
3,64,,0.0,,0.4690519869327545,,
3,65,,0.0,,0.562818706035614,,
3,66,,0.0,,0.570031464099884,,
3,67,,0.0,,0.3887820243835449,,
3,68,,0.0,,0.4661872088909149,,
3,69,,0.20000000298023224,,0.7032331824302673,,
3,70,,0.0,,0.4005621075630188,,
3,71,,0.10000000149011612,,0.49440938234329224,,
3,72,,0.20000000298023224,,0.4183776080608368,,
3,73,,0.0,,0.39783626794815063,,
3,74,,0.0,,0.47966358065605164,,
3,75,,0.10000000149011612,,0.4667914807796478,,
3,76,,0.20000000298023224,,0.3934065103530884,,
3,77,,0.20000000298023224,,0.5710471272468567,,
3,78,,0.0,,0.578628659248352,,
3,79,,0.20000000298023224,,0.4454447329044342,,
3,80,,0.0,,0.8397961854934692,,
3,81,,0.20000000298023224,,0.8956671953201294,,
3,82,,0.20000000298023224,,0.609157383441925,,
3,83,,0.0,,0.7338265180587769,,
3,83,,,,,0.0784313753247261,0.6564686298370361
3,83,0.08737864345312119,,0.5369997024536133,,,
4,84,,0.0,,0.5927788615226746,,
4,85,,0.10000000149011612,,0.4336920380592346,,
4,86,,0.30000001192092896,,0.5131685137748718,,
4,87,,0.30000001192092896,,0.5756994485855103,,
4,88,,0.20000000298023224,,0.6631163954734802,,
4,89,,0.10000000149011612,,0.7372059226036072,,
4,90,,0.20000000298023224,,0.42871028184890747,,
4,91,,0.0,,0.5281537175178528,,
4,92,,0.20000000298023224,,0.5660898089408875,,
4,93,,0.20000000298023224,,0.47027650475502014,,
4,94,,0.0,,0.41889533400535583,,
4,95,,0.10000000149011612,,0.6605405807495117,,
4,96,,0.10000000149011612,,0.5632656216621399,,
4,97,,0.4000000059604645,,0.6404018402099609,,
4,98,,0.0,,0.6451210379600525,,
4,99,,0.10000000149011612,,0.5884343385696411,,
4,100,,0.0,,0.48195919394493103,,
4,101,,0.10000000149011612,,0.4882260262966156,,
4,102,,0.10000000149011612,,0.477795273065567,,
4,103,,0.0,,0.29793116450309753,,
4,104,,0.0,,0.4668518900871277,,
4,104,,,,,0.1568627506494522,0.6556056141853333
4,104,0.12135922163724899,,0.5364841818809509,,,
5,105,,0.0,,0.34037312865257263,,
5,106,,0.30000001192092896,,0.39142900705337524,,
5,107,,0.0,,0.524013876914978,,
5,108,,0.0,,0.5029134154319763,,
5,109,,0.0,,0.3875552713871002,,
5,110,,0.20000000298023224,,0.5281804203987122,,
5,111,,0.30000001192092896,,0.59009850025177,,
5,112,,0.0,,0.5007537007331848,,
5,113,,0.10000000149011612,,0.5209465622901917,,
5,114,,0.10000000149011612,,0.38861584663391113,,
5,115,,0.0,,0.5445616841316223,,
5,116,,0.5,,0.6472151875495911,,
5,117,,0.10000000149011612,,0.39680933952331543,,
5,118,,0.20000000298023224,,0.7336005568504333,,
5,119,,0.10000000149011612,,0.5017115473747253,,
5,120,,0.20000000298023224,,0.505771279335022,,
5,121,,0.10000000149011612,,0.7572802901268005,,
5,122,,0.0,,0.5589806437492371,,
5,123,,0.10000000149011612,,0.5401762127876282,,
5,124,,0.0,,0.8700922131538391,,
5,125,,0.3333333432674408,,0.526991069316864,,
5,125,,,,,0.13725490868091583,0.6549109816551208
5,125,0.12135922163724899,,0.5362753868103027,,,
6,126,,0.10000000149011612,,0.46006688475608826,,
6,127,,0.30000001192092896,,0.5912887454032898,,
6,128,,0.0,,0.5823956727981567,,
6,129,,0.30000001192092896,,0.3509412705898285,,
6,130,,0.20000000298023224,,0.28376227617263794,,
6,131,,0.30000001192092896,,0.4173807203769684,,
6,132,,0.0,,0.4785131514072418,,
6,133,,0.20000000298023224,,0.7967180609703064,,
6,134,,0.10000000149011612,,0.7404321432113647,,
6,135,,0.10000000149011612,,0.41969576478004456,,
6,136,,0.10000000149011612,,0.6396070122718811,,
6,137,,0.10000000149011612,,0.6788231730461121,,
6,138,,0.4000000059604645,,0.722878634929657,,
6,139,,0.10000000149011612,,0.6170355081558228,,
6,140,,0.0,,0.520298421382904,,
6,141,,0.20000000298023224,,0.5905117392539978,,
6,142,,0.0,,0.38970232009887695,,
6,143,,0.10000000149011612,,0.512532651424408,,
6,144,,0.20000000298023224,,0.28077587485313416,,
6,145,,0.0,,0.6606970429420471,,
6,146,,0.1666666716337204,,0.4765908420085907,,
6,146,,,,,0.09803921729326248,0.6512861251831055
6,146,0.14077669382095337,,0.5349520444869995,,,
7,147,,0.20000000298023224,,0.6923574209213257,,
7,148,,0.10000000149011612,,0.3785121440887451,,
7,149,,0.10000000149011612,,0.4669182002544403,,
7,150,,0.20000000298023224,,0.5470697283744812,,
7,151,,0.10000000149011612,,0.48934873938560486,,
7,152,,0.20000000298023224,,0.4555477201938629,,
7,153,,0.0,,0.46194812655448914,,
7,154,,0.10000000149011612,,0.6086487770080566,,
7,155,,0.20000000298023224,,0.6264154314994812,,
7,156,,0.10000000149011612,,0.296917587518692,,
7,157,,0.0,,0.6604490876197815,,
7,158,,0.20000000298023224,,0.614478588104248,,
7,159,,0.20000000298023224,,0.4747787415981293,,
7,160,,0.20000000298023224,,0.5339717864990234,,
7,161,,0.10000000149011612,,0.4672633707523346,,
7,162,,0.10000000149011612,,0.47929832339286804,,
7,163,,0.10000000149011612,,0.46302443742752075,,
7,164,,0.0,,0.46981698274612427,,
7,165,,0.10000000149011612,,0.6151010990142822,,
7,166,,0.0,,0.8500751852989197,,
7,167,,0.1666666716337204,,0.588983952999115,,
7,167,,,,,0.13725490868091583,0.6479336023330688
7,167,0.11650485545396805,,0.5342394113540649,,,
8,168,,0.0,,0.5194193720817566,,
8,169,,0.0,,0.42434826493263245,,
8,170,,0.10000000149011612,,0.5075393915176392,,
8,171,,0.30000001192092896,,0.611626148223877,,
8,172,,0.10000000149011612,,0.38049381971359253,,
8,173,,0.20000000298023224,,0.4923193156719208,,
8,174,,0.20000000298023224,,0.48070842027664185,,
8,175,,0.20000000298023224,,0.5082700848579407,,
8,176,,0.20000000298023224,,0.6089404821395874,,
8,177,,0.0,,0.7221627235412598,,
8,178,,0.20000000298023224,,0.3374493718147278,,
8,179,,0.0,,0.6416215896606445,,
8,180,,0.0,,0.47483330965042114,,
8,181,,0.10000000149011612,,0.6564152836799622,,
8,182,,0.0,,0.597707211971283,,
8,183,,0.0,,0.4892520010471344,,
8,184,,0.4000000059604645,,0.4559991955757141,,
8,185,,0.10000000149011612,,0.5924217104911804,,
8,186,,0.4000000059604645,,0.7364320158958435,,
8,187,,0.10000000149011612,,0.42814722657203674,,
8,188,,0.0,,0.521361768245697,,
8,188,,,,,0.0784313753247261,0.6472291946411133
8,188,0.12621359527111053,,0.5329574942588806,,,
9,189,,0.10000000149011612,,0.5751094222068787,,
9,190,,0.0,,0.6020956039428711,,
9,191,,0.10000000149011612,,0.49175378680229187,,
9,192,,0.0,,0.5637668967247009,,
9,193,,0.10000000149011612,,0.6360201835632324,,
9,194,,0.10000000149011612,,0.44141846895217896,,
9,195,,0.20000000298023224,,0.6015669107437134,,
9,196,,0.10000000149011612,,0.47183170914649963,,
9,197,,0.30000001192092896,,0.5541397333145142,,
9,198,,0.0,,0.43328848481178284,,
9,199,,0.10000000149011612,,0.6357422471046448,,
9,200,,0.10000000149011612,,0.513722836971283,,
9,201,,0.10000000149011612,,0.39998432993888855,,
9,202,,0.10000000149011612,,0.5046682357788086,,
9,203,,0.20000000298023224,,0.46934205293655396,,
9,204,,0.0,,0.5773444175720215,,
9,205,,0.30000001192092896,,0.7589611411094666,,
9,206,,0.20000000298023224,,0.33822521567344666,,
9,207,,0.20000000298023224,,0.5375509858131409,,
9,208,,0.10000000149011612,,0.5192734599113464,,
9,209,,0.0,,0.6233381032943726,,
9,209,,,,,0.13725490868091583,0.6475642323493958
9,209,0.11650485545396805,,0.5339713096618652,,,
10,210,,0.0,,0.5690882802009583,,
10,211,,0.30000001192092896,,0.6013668179512024,,
10,212,,0.0,,0.5709500312805176,,
10,213,,0.0,,0.5091310739517212,,
10,214,,0.20000000298023224,,0.45578262209892273,,
10,215,,0.10000000149011612,,0.2773696184158325,,
10,216,,0.4000000059604645,,0.38640278577804565,,
10,217,,0.10000000149011612,,0.6023699045181274,,
10,218,,0.0,,0.5205835103988647,,
10,219,,0.0,,0.5744630694389343,,
10,220,,0.10000000149011612,,0.648049533367157,,
10,221,,0.10000000149011612,,0.6963381767272949,,
10,222,,0.10000000149011612,,0.804643452167511,,
10,223,,0.10000000149011612,,0.6774548292160034,,
10,224,,0.10000000149011612,,0.4067416191101074,,
10,225,,0.20000000298023224,,0.33145347237586975,,
