epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,0,,0.0,,0.6052010655403137,,
0,1,,0.10000000149011612,,0.4252999424934387,,
0,2,,0.0,,0.6649486422538757,,
0,3,,0.0,,0.6514739990234375,,
0,4,,0.10000000149011612,,0.3433015048503876,,
0,5,,0.0,,0.6380139589309692,,
0,6,,0.0,,0.5114011764526367,,
0,7,,0.0,,0.5190004110336304,,
0,8,,0.0,,0.6854039430618286,,
0,9,,0.10000000149011612,,0.5125277042388916,,
0,10,,0.0,,0.5326082110404968,,
0,11,,0.0,,0.4995977580547333,,
0,12,,0.0,,0.6997259259223938,,
0,13,,0.0,,0.5858395099639893,,
0,14,,0.0,,0.7271109819412231,,
0,15,,0.0,,0.47301578521728516,,
0,16,,0.0,,0.3905021846294403,,
0,17,,0.0,,0.3000449240207672,,
0,18,,0.10000000149011612,,0.6441844701766968,,
0,19,,0.0,,0.46896106004714966,,
0,20,,0.0,,0.35946524143218994,,
0,20,,,,,0.09803921729326248,0.6574196219444275
0,20,0.019417475908994675,,0.5385360717773438,,,
1,21,,0.0,,0.5565176010131836,,
1,22,,0.0,,0.5376530885696411,,
1,23,,0.10000000149011612,,0.5070548057556152,,
1,24,,0.0,,0.65553218126297,,
1,25,,0.0,,0.6004587411880493,,
1,26,,0.0,,0.44700485467910767,,
1,27,,0.10000000149011612,,0.6123539209365845,,
1,28,,0.10000000149011612,,0.41829830408096313,,
1,29,,0.10000000149011612,,0.686322808265686,,
1,30,,0.10000000149011612,,0.49620094895362854,,
1,31,,0.0,,0.4543578326702118,,
1,32,,0.10000000149011612,,0.5917337536811829,,
1,33,,0.0,,0.5681141018867493,,
1,34,,0.0,,0.6545074582099915,,
1,35,,0.0,,0.3953576683998108,,
1,36,,0.20000000298023224,,0.39843258261680603,,
1,37,,0.10000000149011612,,0.49046310782432556,,
1,38,,0.0,,0.6612958908081055,,
1,39,,0.0,,0.3960414528846741,,
1,40,,0.0,,0.43938547372817993,,
1,41,,0.0,,0.8706611394882202,,
1,41,,,,,0.03921568766236305,0.6566253304481506
1,41,0.04368932172656059,,0.5383244156837463,,,
2,42,,0.10000000149011612,,0.5949521660804749,,
2,43,,0.0,,0.6543108820915222,,
2,44,,0.0,,0.548721432685852,,
2,45,,0.0,,0.6601330041885376,,
2,46,,0.0,,0.3554121255874634,,
2,47,,0.10000000149011612,,0.468839168548584,,
2,48,,0.0,,0.49488383531570435,,
2,49,,0.0,,0.3560442328453064,,
2,50,,0.10000000149011612,,0.7129740118980408,,
2,51,,0.0,,0.6379496455192566,,
2,52,,0.0,,0.43194398283958435,,
2,53,,0.0,,0.5113610625267029,,
2,54,,0.0,,0.6472663879394531,,
2,55,,0.10000000149011612,,0.4911901652812958,,
2,56,,0.10000000149011612,,0.34606754779815674,,
2,57,,0.0,,0.6489129662513733,,
2,58,,0.0,,0.6156219840049744,,
2,59,,0.20000000298023224,,0.5790504813194275,,
2,60,,0.10000000149011612,,0.37510883808135986,,
2,61,,0.0,,0.5910132527351379,,
2,62,,0.0,,0.5741979479789734,,
2,62,,,,,0.0784313753247261,0.6567405462265015
2,62,0.03883495181798935,,0.5371978878974915,,,
3,63,,0.0,,0.5833642482757568,,
3,64,,0.0,,0.6127725839614868,,
3,65,,0.0,,0.5824918746948242,,
3,66,,0.10000000149011612,,0.4166882634162903,,
3,67,,0.10000000149011612,,0.49695006012916565,,
3,68,,0.10000000149011612,,0.6418783068656921,,
3,69,,0.10000000149011612,,0.42252451181411743,,
3,70,,0.10000000149011612,,0.642238438129425,,
3,71,,0.0,,0.5508024096488953,,
3,72,,0.0,,0.5739896893501282,,
3,73,,0.30000001192092896,,0.9868507385253906,,
3,74,,0.0,,0.3932052552700043,,
3,75,,0.0,,0.4391408860683441,,
3,76,,0.10000000149011612,,0.4068880081176758,,
3,77,,0.20000000298023224,,0.43409737944602966,,
3,78,,0.0,,0.427755743265152,,
3,79,,0.0,,0.7015190124511719,,
3,80,,0.10000000149011612,,0.431383341550827,,
3,81,,0.10000000149011612,,0.4988722503185272,,
3,82,,0.20000000298023224,,0.5126001238822937,,
3,83,,0.1666666716337204,,0.4828879237174988,,
