epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,0,,0.10000000149011612,,0.5945703387260437,,
0,1,,0.20000000298023224,,0.4811287522315979,,
0,2,,0.10000000149011612,,0.5665712356567383,,
0,3,,0.0,,0.500069797039032,,
0,4,,0.0,,0.6048498153686523,,
0,5,,0.0,,0.6442360281944275,,
0,6,,0.0,,0.490443617105484,,
0,7,,0.0,,0.5143845677375793,,
0,8,,0.0,,0.8981725573539734,,
0,9,,0.0,,0.5487670302391052,,
0,10,,0.10000000149011612,,0.43444308638572693,,
0,11,,0.10000000149011612,,0.5617862939834595,,
0,12,,0.0,,0.48030558228492737,,
0,13,,0.10000000149011612,,0.6393107771873474,,
0,14,,0.10000000149011612,,0.3639824092388153,,
0,15,,0.10000000149011612,,0.48480796813964844,,
0,16,,0.0,,0.4391596019268036,,
0,17,,0.10000000149011612,,0.5833919644355774,,
0,18,,0.10000000149011612,,0.5220136046409607,,
0,19,,0.10000000149011612,,0.4949100613594055,,
0,20,,0.0,,0.4012677073478699,,
0,20,,,,,0.019607843831181526,0.6612637639045715
0,20,0.058252427726984024,,0.5382555723190308,,,
1,21,,0.10000000149011612,,0.4605015218257904,,
1,22,,0.30000001192092896,,0.5799304246902466,,
1,23,,0.4000000059604645,,0.3200322389602661,,
1,24,,0.0,,0.5547819137573242,,
1,25,,0.10000000149011612,,0.47473978996276855,,
1,26,,0.20000000298023224,,0.5341381430625916,,
1,27,,0.0,,0.28586459159851074,,
1,28,,0.10000000149011612,,0.5714415311813354,,
1,29,,0.30000001192092896,,0.6810740828514099,,
1,30,,0.10000000149011612,,0.4689868986606598,,
1,31,,0.10000000149011612,,0.46125316619873047,,
1,32,,0.10000000149011612,,0.646274209022522,,
1,33,,0.0,,0.7242212891578674,,
1,34,,0.0,,0.5326125025749207,,
1,35,,0.10000000149011612,,0.5275797247886658,,
1,36,,0.0,,0.6349489092826843,,
1,37,,0.10000000149011612,,0.6045002937316895,,
1,38,,0.0,,0.6838588118553162,,
1,39,,0.20000000298023224,,0.45655688643455505,,
1,40,,0.0,,0.6223297119140625,,
1,41,,0.0,,0.4119435250759125,,
1,41,,,,,0.0,0.6604009866714478
1,41,0.10679611563682556,,0.5375142097473145,,,
2,42,,0.0,,0.6791054010391235,,
2,43,,0.10000000149011612,,0.5469666719436646,,
2,44,,0.0,,0.4158168435096741,,
2,45,,0.20000000298023224,,0.4385340213775635,,
2,46,,0.10000000149011612,,0.36522847414016724,,
2,47,,0.0,,0.6677811145782471,,
2,48,,0.20000000298023224,,0.45484715700149536,,
2,49,,0.20000000298023224,,0.5808850526809692,,
2,50,,0.0,,0.5887007713317871,,
2,51,,0.20000000298023224,,0.5193137526512146,,
2,52,,0.20000000298023224,,0.511366069316864,,
2,53,,0.4000000059604645,,0.6180495619773865,,
2,54,,0.0,,0.3887048661708832,,
2,55,,0.20000000298023224,,0.6149411201477051,,
2,56,,0.30000001192092896,,0.30857375264167786,,
2,57,,0.20000000298023224,,0.5838842988014221,,
2,58,,0.10000000149011612,,0.6938260197639465,,
2,59,,0.20000000298023224,,0.6220987439155579,,
2,60,,0.0,,0.4979861378669739,,
2,61,,0.20000000298023224,,0.46315860748291016,,
2,62,,0.0,,0.7885537147521973,,
2,62,,,,,0.019607843831181526,0.6592460870742798
2,62,0.13592232763767242,,0.535577654838562,,,
3,63,,0.10000000149011612,,0.4108715057373047,,
3,64,,0.0,,0.6427850723266602,,
3,65,,0.10000000149011612,,0.4139132499694824,,
3,66,,0.10000000149011612,,0.34742188453674316,,
3,67,,0.30000001192092896,,0.5367463827133179,,
3,68,,0.0,,0.6562003493309021,,
3,69,,0.20000000298023224,,0.5358918309211731,,
3,70,,0.30000001192092896,,0.728303849697113,,
3,71,,0.20000000298023224,,0.8647465109825134,,
3,72,,0.30000001192092896,,0.3807227611541748,,
3,73,,0.20000000298023224,,0.40704163908958435,,
3,74,,0.0,,0.46969810128211975,,
3,75,,0.10000000149011612,,0.6194902062416077,,
3,76,,0.10000000149011612,,0.5097816586494446,,
3,77,,0.10000000149011612,,0.5636194348335266,,
3,78,,0.10000000149011612,,0.508643627166748,,
3,79,,0.20000000298023224,,0.6949566006660461,,
3,80,,0.20000000298023224,,0.3675867021083832,,
3,81,,0.0,,0.5745195746421814,,
3,82,,0.10000000149011612,,0.5325073599815369,,
3,83,,0.1666666716337204,,0.40680012106895447,,
3,83,,,,,0.05882352963089943,0.6604598760604858
3,83,0.13592232763767242,,0.5344430804252625,,,
4,84,,0.20000000298023224,,0.5204961895942688,,
4,85,,0.30000001192092896,,0.5372113585472107,,
4,86,,0.10000000149011612,,0.5103381276130676,,
4,87,,0.20000000298023224,,0.5042321085929871,,
4,88,,0.0,,0.6236048936843872,,
4,89,,0.5,,0.48591476678848267,,
4,90,,0.20000000298023224,,0.45228153467178345,,
4,91,,0.20000000298023224,,0.5520603060722351,,
4,92,,0.10000000149011612,,0.5604618787765503,,
4,93,,0.30000001192092896,,0.37873753905296326,,
4,94,,0.4000000059604645,,0.4547185003757477,,
4,95,,0.30000001192092896,,0.5678204298019409,,
4,96,,0.0,,0.6414558291435242,,
4,97,,0.10000000149011612,,0.362394779920578,,
4,98,,0.20000000298023224,,0.5782721638679504,,
4,99,,0.0,,0.5926368832588196,,
4,100,,0.4000000059604645,,0.5029158592224121,,
4,101,,0.10000000149011612,,0.7514286637306213,,
4,102,,0.20000000298023224,,0.534944474697113,,
4,103,,0.10000000149011612,,0.5193743109703064,,
4,104,,0.1666666716337204,,0.5457227230072021,,
4,104,,,,,0.05882352963089943,0.6563127040863037
4,104,0.19417475163936615,,0.5319773554801941,,,
5,105,,0.0,,0.5025429129600525,,
5,106,,0.10000000149011612,,0.5758135914802551,,
5,107,,0.20000000298023224,,0.3250015377998352,,
5,108,,0.20000000298023224,,0.46860647201538086,,
5,109,,0.20000000298023224,,0.524300754070282,,
5,110,,0.20000000298023224,,0.5529870390892029,,
5,111,,0.20000000298023224,,0.4574194550514221,,
5,112,,0.4000000059604645,,0.5069643259048462,,
5,113,,0.20000000298023224,,0.3313365876674652,,
5,114,,0.4000000059604645,,0.610072910785675,,
5,115,,0.20000000298023224,,0.4381638467311859,,
5,116,,0.20000000298023224,,0.5557562112808228,,
5,117,,0.20000000298023224,,0.5120123028755188,,
5,118,,0.30000001192092896,,0.5961801409721375,,
5,119,,0.4000000059604645,,0.6904405951499939,,
5,120,,0.10000000149011612,,0.4908615052700043,,
5,121,,0.10000000149011612,,0.5722238421440125,,
5,122,,0.10000000149011612,,0.5965909361839294,,
5,123,,0.4000000059604645,,0.46593791246414185,,
5,124,,0.20000000298023224,,0.9164788126945496,,
5,125,,0.0,,0.37657344341278076,,
5,125,,,,,0.03921568766236305,0.6659862399101257
5,125,0.20873786509037018,,0.5298851728439331,,,
6,126,,0.10000000149011612,,0.6127477288246155,,
6,127,,0.30000001192092896,,0.34005141258239746,,
6,128,,0.20000000298023224,,0.48940902948379517,,
6,129,,0.10000000149011612,,0.5032970905303955,,
6,130,,0.20000000298023224,,0.4339218735694885,,
