epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,0,,0.0,,0.4455075263977051,,
0,1,,0.20000000298023224,,0.6582857966423035,,
0,2,,0.0,,0.5507410764694214,,
0,3,,0.0,,0.6008245348930359,,
0,4,,0.10000000149011612,,0.4626742899417877,,
0,5,,0.10000000149011612,,0.4735548198223114,,
0,6,,0.0,,0.3865766227245331,,
0,7,,0.0,,0.44206857681274414,,
0,8,,0.0,,0.5352197289466858,,
0,9,,0.0,,0.5586593747138977,,
0,10,,0.0,,0.5338937640190125,,
0,11,,0.0,,0.47078177332878113,,
0,12,,0.0,,0.7855784296989441,,
0,13,,0.0,,0.4699154794216156,,
0,14,,0.0,,0.5754244923591614,,
0,15,,0.0,,0.35931769013404846,,
0,16,,0.0,,0.6007832884788513,,
0,17,,0.10000000149011612,,0.5588876605033875,,
0,18,,0.0,,0.6232029795646667,,
0,19,,0.0,,0.6842009425163269,,
0,20,,0.0,,0.5220245718955994,,
0,20,,,,,0.019607843831181526,0.6609734892845154
0,20,0.02427184395492077,,0.5383161902427673,,,
1,21,,0.0,,0.4980764091014862,,
1,22,,0.0,,0.5208654999732971,,
1,23,,0.0,,0.6947040557861328,,
1,24,,0.10000000149011612,,0.506774365901947,,
1,25,,0.0,,0.3815314769744873,,
1,26,,0.10000000149011612,,0.6581695675849915,,
1,27,,0.10000000149011612,,0.7413553595542908,,
1,28,,0.0,,0.43598443269729614,,
1,29,,0.0,,0.4174825847148895,,
1,30,,0.0,,0.5461263060569763,,
1,31,,0.10000000149011612,,0.3731110990047455,,
1,32,,0.0,,0.4280535876750946,,
1,33,,0.0,,0.6849328875541687,,
1,34,,0.0,,0.4992147386074066,,
1,35,,0.0,,0.6806308627128601,,
1,36,,0.0,,0.46223291754722595,,
1,37,,0.10000000149011612,,0.43469101190567017,,
1,38,,0.0,,0.554477870464325,,
1,39,,0.0,,0.6612843871116638,,
1,40,,0.0,,0.5265307426452637,,
1,41,,0.0,,0.6393194198608398,,
1,41,,,,,0.019607843831181526,0.6608569025993347
1,41,0.02427184395492077,,0.5383408665657043,,,
2,42,,0.0,,0.5049919486045837,,
2,43,,0.10000000149011612,,0.43853530287742615,,
2,44,,0.0,,0.6022305488586426,,
2,45,,0.0,,0.8257459998130798,,
2,46,,0.0,,0.46686848998069763,,
2,47,,0.0,,0.35825198888778687,,
2,48,,0.0,,0.6841576099395752,,
2,49,,0.10000000149011612,,0.4431701600551605,,
2,50,,0.0,,0.41623011231422424,,
2,51,,0.0,,0.4062719941139221,,
2,52,,0.0,,0.5390779376029968,,
2,53,,0.10000000149011612,,0.647367000579834,,
2,54,,0.0,,0.5489741563796997,,
2,55,,0.20000000298023224,,0.7255582213401794,,
2,56,,0.0,,0.614872395992279,,
2,57,,0.20000000298023224,,0.6295873522758484,,
2,58,,0.0,,0.4133763909339905,,
2,59,,0.0,,0.6692691445350647,,
2,60,,0.20000000298023224,,0.4240173399448395,,
2,61,,0.0,,0.31587812304496765,,
2,62,,0.0,,0.6866711378097534,,
2,62,,,,,0.019607843831181526,0.6603637933731079
2,62,0.04368932172656059,,0.5381764769554138,,,
3,63,,0.10000000149011612,,0.5613951683044434,,
3,64,,0.0,,0.6142145991325378,,
3,65,,0.0,,0.5316256880760193,,
3,66,,0.0,,0.3832218647003174,,
3,67,,0.0,,0.624777615070343,,
3,68,,0.0,,0.712420642375946,,
3,69,,0.10000000149011612,,0.5843963623046875,,
3,70,,0.20000000298023224,,0.5823253989219666,,
3,71,,0.0,,0.4174789488315582,,
3,72,,0.0,,0.5274446606636047,,
3,73,,0.0,,0.4029814898967743,,
3,74,,0.20000000298023224,,0.5196959376335144,,
3,75,,0.20000000298023224,,0.6536049246788025,,
3,76,,0.10000000149011612,,0.5175759196281433,,
3,77,,0.0,,0.46909332275390625,,
3,78,,0.0,,0.8366357684135437,,
3,79,,0.0,,0.33789679408073425,,
3,80,,0.0,,0.5290467143058777,,
3,81,,0.0,,0.5688697099685669,,
3,82,,0.10000000149011612,,0.5284265875816345,,
3,83,,0.0,,0.30390694737434387,,
3,83,,,,,0.03921568766236305,0.6600121855735779
3,83,0.04854368790984154,,0.5381296873092651,,,
4,84,,0.0,,0.422583669424057,,
4,85,,0.10000000149011612,,0.40859198570251465,,
4,86,,0.0,,0.5276384353637695,,
4,87,,0.10000000149011612,,0.5937272310256958,,
4,88,,0.0,,0.666259229183197,,
4,89,,0.10000000149011612,,0.7129632830619812,,
4,90,,0.10000000149011612,,0.8492959141731262,,
4,91,,0.10000000149011612,,0.4495958983898163,,
4,92,,0.10000000149011612,,0.4906170070171356,,
4,93,,0.10000000149011612,,0.5552712678909302,,
4,94,,0.10000000149011612,,0.503932535648346,,
4,95,,0.0,,0.4978933334350586,,
4,96,,0.20000000298023224,,0.7245979905128479,,
4,97,,0.0,,0.43917155265808105,,
4,98,,0.0,,0.5424004197120667,,
4,99,,0.0,,0.6978272795677185,,
4,100,,0.0,,0.4774230420589447,,
4,101,,0.10000000149011612,,0.5154052376747131,,
4,102,,0.0,,0.4128217399120331,,
4,103,,0.10000000149011612,,0.38368648290634155,,
4,104,,0.0,,0.3484887480735779,,
4,104,,,,,0.09803921729326248,0.6599467396736145
4,104,0.058252427726984024,,0.5379027724266052,,,
5,105,,0.0,,0.529791533946991,,
5,106,,0.10000000149011612,,0.6379036903381348,,
5,107,,0.10000000149011612,,0.37035372853279114,,
5,108,,0.0,,0.5269846320152283,,
5,109,,0.10000000149011612,,0.41609105467796326,,
5,110,,0.10000000149011612,,0.6005763411521912,,
5,111,,0.0,,0.47134533524513245,,
5,112,,0.10000000149011612,,0.40064963698387146,,
5,113,,0.10000000149011612,,0.4867362976074219,,
5,114,,0.0,,0.5467185974121094,,
5,115,,0.0,,0.6254497766494751,,
5,116,,0.10000000149011612,,0.6553659439086914,,
5,117,,0.0,,0.9324241876602173,,
5,118,,0.10000000149011612,,0.5903068780899048,,
5,119,,0.10000000149011612,,0.5676301121711731,,
5,120,,0.10000000149011612,,0.6248030662536621,,
5,121,,0.0,,0.4885200560092926,,
5,122,,0.0,,0.48526453971862793,,
5,123,,0.0,,0.43350526690483093,,
5,124,,0.0,,0.4318300187587738,,
5,125,,0.1666666716337204,,0.42667508125305176,,
5,125,,,,,0.019607843831181526,0.6588706970214844
5,125,0.05339805781841278,,0.5377793908119202,,,
6,126,,0.10000000149011612,,0.5115875005722046,,
6,127,,0.10000000149011612,,0.6191906332969666,,
6,128,,0.10000000149011612,,0.7330605387687683,,
6,129,,0.10000000149011612,,0.42890238761901855,,
6,130,,0.0,,0.361997127532959,,
6,131,,0.10000000149011612,,0.44569262862205505,,
6,132,,0.10000000149011612,,0.5078520178794861,,
6,133,,0.0,,0.5036318898200989,,
6,134,,0.0,,0.32341593503952026,,
6,135,,0.0,,0.4756552278995514,,
6,136,,0.0,,0.4391113817691803,,
6,137,,0.20000000298023224,,0.691338837146759,,
6,138,,0.20000000298023224,,0.3951480984687805,,
6,139,,0.0,,0.7297794818878174,,
6,140,,0.0,,0.5229530334472656,,
6,141,,0.10000000149011612,,0.45893508195877075,,
6,142,,0.0,,0.5797123312950134,,
6,143,,0.0,,0.8240720629692078,,
6,144,,0.0,,0.8024036288261414,,
6,145,,0.10000000149011612,,0.45455965399742126,,
6,146,,0.0,,0.44766753911972046,,
6,146,,,,,0.05882352963089943,0.6586065292358398
6,146,0.058252427726984024,,0.5377475619316101,,,
7,147,,0.0,,0.6150333285331726,,
7,148,,0.0,,0.5246283411979675,,
