epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,0,,0.10000000149011612,,0.5944910049438477,,
0,1,,0.10000000149011612,,0.48119282722473145,,
0,2,,0.10000000149011612,,0.5664845705032349,,
0,3,,0.0,,0.5001758933067322,,
0,4,,0.0,,0.6049849390983582,,
0,5,,0.0,,0.643915593624115,,
0,6,,0.10000000149011612,,0.48975688219070435,,
0,7,,0.0,,0.5141960978507996,,
0,8,,0.0,,0.8983944058418274,,
0,9,,0.0,,0.5486027598381042,,
0,10,,0.10000000149011612,,0.4313272535800934,,
0,11,,0.0,,0.5612985491752625,,
0,12,,0.0,,0.4803851246833801,,
0,13,,0.10000000149011612,,0.6398972272872925,,
0,14,,0.10000000149011612,,0.3643411695957184,,
0,15,,0.0,,0.48445865511894226,,
0,16,,0.0,,0.44000521302223206,,
0,17,,0.0,,0.5835267901420593,,
0,18,,0.10000000149011612,,0.5210933089256287,,
0,19,,0.0,,0.4946976602077484,,
0,20,,0.0,,0.40122151374816895,,
0,20,,,,,0.019607843831181526,0.6610228419303894
0,20,0.03883495181798935,,0.5380561947822571,,,
1,21,,0.10000000149011612,,0.46109429001808167,,
1,22,,0.0,,0.5803963541984558,,
1,23,,0.20000000298023224,,0.31058764457702637,,
1,24,,0.0,,0.5558494925498962,,
1,25,,0.0,,0.47522029280662537,,
1,26,,0.0,,0.5351535677909851,,
1,27,,0.0,,0.28629782795906067,,
1,28,,0.10000000149011612,,0.560005784034729,,
1,29,,0.20000000298023224,,0.6821407675743103,,
1,30,,0.0,,0.470497190952301,,
1,31,,0.0,,0.4618280827999115,,
1,32,,0.30000001192092896,,0.6448206901550293,,
1,33,,0.0,,0.7246484160423279,,
1,34,,0.10000000149011612,,0.5316100120544434,,
1,35,,0.10000000149011612,,0.5233544707298279,,
1,36,,0.0,,0.6347579956054688,,
1,37,,0.10000000149011612,,0.6042398810386658,,
1,38,,0.20000000298023224,,0.6682364344596863,,
1,39,,0.0,,0.4590030312538147,,
1,40,,0.10000000149011612,,0.6150724291801453,,
1,41,,0.0,,0.4122471809387207,,
1,41,,,,,0.019607843831181526,0.6591993570327759
1,41,0.07281553745269775,,0.5355418920516968,,,
2,42,,0.0,,0.6796650290489197,,
2,43,,0.10000000149011612,,0.5474410057067871,,
2,44,,0.0,,0.41695353388786316,,
2,45,,0.10000000149011612,,0.4370041787624359,,
2,46,,0.10000000149011612,,0.35384973883628845,,
2,47,,0.0,,0.6692944169044495,,
2,48,,0.20000000298023224,,0.45748740434646606,,
2,49,,0.10000000149011612,,0.5860503315925598,,
2,50,,0.10000000149011612,,0.5796919465065002,,
2,51,,0.20000000298023224,,0.5075271129608154,,
2,52,,0.20000000298023224,,0.506449818611145,,
2,53,,0.10000000149011612,,0.6166617274284363,,
2,54,,0.0,,0.3893430829048157,,
2,55,,0.0,,0.6167985200881958,,
2,56,,0.0,,0.31376200914382935,,
2,57,,0.0,,0.5853392481803894,,
2,58,,0.0,,0.6945084929466248,,
2,59,,0.0,,0.6262691617012024,,
2,60,,0.10000000149011612,,0.4859735071659088,,
2,61,,0.20000000298023224,,0.47006145119667053,,
2,62,,0.0,,0.7896088361740112,,
2,62,,,,,0.019607843831181526,0.6610841751098633
2,62,0.07281553745269775,,0.5346552133560181,,,
3,63,,0.0,,0.41161662340164185,,
3,64,,0.0,,0.646076500415802,,
3,65,,0.0,,0.4151249825954437,,
3,66,,0.0,,0.3521595895290375,,
3,67,,0.10000000149011612,,0.5219973921775818,,
3,68,,0.0,,0.6570111513137817,,
3,69,,0.0,,0.5412620902061462,,
3,70,,0.20000000298023224,,0.7333225607872009,,
3,71,,0.0,,0.8701879382133484,,
3,72,,0.0,,0.38734889030456543,,
3,73,,0.20000000298023224,,0.4091587960720062,,
3,74,,0.0,,0.4697091281414032,,
3,75,,0.10000000149011612,,0.6230334639549255,,
3,76,,0.0,,0.5160199999809265,,
3,77,,0.0,,0.5689713954925537,,
3,78,,0.0,,0.5111249685287476,,
3,79,,0.5,,0.6805477142333984,,
3,80,,0.20000000298023224,,0.36723318696022034,,
3,81,,0.0,,0.5747033953666687,,
3,82,,0.20000000298023224,,0.5191325545310974,,
3,83,,0.1666666716337204,,0.3977329432964325,,
3,83,,,,,0.03921568766236305,0.6617075800895691
3,83,0.0776699036359787,,0.5346786975860596,,,
4,84,,0.10000000149011612,,0.5228692293167114,,
4,85,,0.0,,0.5451164245605469,,
4,86,,0.0,,0.517673134803772,,
4,87,,0.20000000298023224,,0.4983914792537689,,
4,88,,0.20000000298023224,,0.6073493361473083,,
4,89,,0.20000000298023224,,0.4726237952709198,,
4,90,,0.0,,0.46158748865127563,,
4,91,,0.10000000149011612,,0.5654916167259216,,
4,92,,0.10000000149011612,,0.5562996864318848,,
4,93,,0.0,,0.3858508765697479,,
4,94,,0.10000000149011612,,0.460095077753067,,
4,95,,0.20000000298023224,,0.5620472431182861,,
4,96,,0.0,,0.6424462795257568,,
4,97,,0.0,,0.36669424176216125,,
4,98,,0.30000001192092896,,0.5677369832992554,,
4,99,,0.0,,0.593159019947052,,
4,100,,0.20000000298023224,,0.515997052192688,,
4,101,,0.10000000149011612,,0.7599833011627197,,
4,102,,0.10000000149011612,,0.5371788144111633,,
4,103,,0.0,,0.5252625346183777,,
4,104,,0.0,,0.5564005374908447,,
4,104,,,,,0.05882352963089943,0.6571154594421387
4,104,0.09223300963640213,,0.5338686108589172,,,
5,105,,0.10000000149011612,,0.490786075592041,,
5,106,,0.10000000149011612,,0.5665166974067688,,
5,107,,0.0,,0.3332887291908264,,
5,108,,0.10000000149011612,,0.46180248260498047,,
5,109,,0.10000000149011612,,0.5179160237312317,,
5,110,,0.10000000149011612,,0.559764564037323,,
5,111,,0.0,,0.4691865146160126,,
5,112,,0.20000000298023224,,0.49886175990104675,,
5,113,,0.10000000149011612,,0.3268541097640991,,
5,114,,0.10000000149011612,,0.609167754650116,,
5,115,,0.20000000298023224,,0.44500645995140076,,
5,116,,0.0,,0.5588870048522949,,
5,117,,0.10000000149011612,,0.5032961964607239,,
5,118,,0.10000000149011612,,0.6076541543006897,,
